it, E/N =       1269     -1.09722521
it, E/N =       1270     -1.09722521
it, E/N =       1271     -1.09722521
it, E/N =       1272     -1.09722521
it, E/N =       1273     -1.09722521
it, E/N =       1274     -1.09722521
it, E/N =       1275     -1.09722521
it, E/N =       1276     -1.09722521
it, E/N =       1277     -1.09722521
it, E/N =       1278     -1.09722521
it, E/N =       1279     -1.09722521
it, E/N =       1280     -1.09722521
it, E/N =       1281     -1.09722521
it, E/N =       1282     -1.09722521
it, E/N =       1283     -1.09722521
it, E/N =       1284     -1.09722521
it, E/N =       1285     -1.09722521
it, E/N =       1286     -1.09722521
it, E/N =       1287     -1.09722521
it, E/N =       1288     -1.09722521
it, E/N =       1289     -1.09722521
it, E/N =       1290     -1.09722521
it, E/N =       1291     -1.09722521
it, E/N =       1292     -1.09722521
it, E/N =       1293     -1.09722521
it, E/N =       1294     -1.09722521
it, E/N =       1295     -1.09722521
it, E/N =       1296     -1.09722521
it, E/N =       1297     -1.09722521
it, E/N =       1298     -1.09722521
it, E/N =       1299     -1.09722521
it, E/N =       1300     -1.09722521

 old/new densities up and dn
 iteration =    1300
     1    0.751894    0.751894    0.200032    0.200032
     2    0.259126    0.259126    0.621764    0.621764
     3    0.555823    0.555823    0.294416    0.294416
     4    0.292368    0.292368    0.573130    0.573130
     5    0.583368    0.583368    0.293895    0.293895
     6    0.296367    0.296367    0.565189    0.565189
     7    0.555806    0.555806    0.298944    0.298944
     8    0.296283    0.296283    0.573362    0.573362
     9    0.575993    0.575993    0.296149    0.296149
    10    0.298766    0.298766    0.557633    0.557633
    11    0.560760    0.560760    0.297432    0.297432
    12    0.295404    0.295404    0.581075    0.581075
    13    0.579101    0.579101    0.290976    0.290976
    14    0.302396    0.302396    0.545978    0.545978
    15    0.594337    0.594337    0.273887    0.273887
    16    0.234884    0.234884    0.703463    0.703463
    17    0.200032    0.200032    0.751894    0.751894
    18    0.621764    0.621764    0.259126    0.259126
    19    0.294416    0.294416    0.555823    0.555823
    20    0.573130    0.573130    0.292368    0.292368
    21    0.293895    0.293895    0.583368    0.583368
    22    0.565189    0.565189    0.296367    0.296367
    23    0.298944    0.298944    0.555806    0.555806
    24    0.573362    0.573362    0.296283    0.296283
    25    0.296149    0.296149    0.575993    0.575993
    26    0.557633    0.557633    0.298766    0.298766
    27    0.297432    0.297432    0.560760    0.560760
    28    0.581075    0.581075    0.295404    0.295404
    29    0.290976    0.290976    0.579101    0.579101
    30    0.545978    0.545978    0.302396    0.302396
    31    0.273887    0.273887    0.594337    0.594337
    32    0.703463    0.703463    0.234884    0.234884
    33    0.751894    0.751894    0.200032    0.200032
    34    0.259126    0.259126    0.621764    0.621764
    35    0.555823    0.555823    0.294416    0.294416
    36    0.292368    0.292368    0.573130    0.573130
    37    0.583368    0.583368    0.293895    0.293895
    38    0.296367    0.296367    0.565189    0.565189
    39    0.555806    0.555806    0.298944    0.298944
    40    0.296283    0.296283    0.573362    0.573362
    41    0.575993    0.575993    0.296149    0.296149
    42    0.298766    0.298766    0.557633    0.557633
    43    0.560760    0.560760    0.297432    0.297432
    44    0.295404    0.295404    0.581075    0.581075
    45    0.579101    0.579101    0.290976    0.290976
    46    0.302396    0.302396    0.545978    0.545978
    47    0.594337    0.594337    0.273887    0.273887
    48    0.234884    0.234884    0.703463    0.703463
    49    0.200032    0.200032    0.751894    0.751894
    50    0.621764    0.621764    0.259126    0.259126
    51    0.294416    0.294416    0.555823    0.555823
    52    0.573130    0.573130    0.292368    0.292368
    53    0.293895    0.293895    0.583368    0.583368
    54    0.565189    0.565189    0.296367    0.296367
    55    0.298944    0.298944    0.555806    0.555806
    56    0.573362    0.573362    0.296283    0.296283
    57    0.296149    0.296149    0.575993    0.575993
    58    0.557633    0.557633    0.298766    0.298766
    59    0.297432    0.297432    0.560760    0.560760
    60    0.581075    0.581075    0.295404    0.295404
    61    0.290976    0.290976    0.579101    0.579101
    62    0.545978    0.545978    0.302396    0.302396
    63    0.273887    0.273887    0.594337    0.594337
    64    0.703463    0.703463    0.234884    0.234884
    65    0.751894    0.751894    0.200032    0.200032
    66    0.259126    0.259126    0.621764    0.621764
    67    0.555823    0.555823    0.294416    0.294416
    68    0.292368    0.292368    0.573130    0.573130
    69    0.583368    0.583368    0.293895    0.293895
    70    0.296367    0.296367    0.565189    0.565189
    71    0.555806    0.555806    0.298944    0.298944
    72    0.296283    0.296283    0.573362    0.573362
    73    0.575993    0.575993    0.296149    0.296149
    74    0.298766    0.298766    0.557633    0.557633
    75    0.560760    0.560760    0.297432    0.297432
    76    0.295404    0.295404    0.581075    0.581075
    77    0.579101    0.579101    0.290976    0.290976
    78    0.302396    0.302396    0.545978    0.545978
    79    0.594337    0.594337    0.273887    0.273887
    80    0.234884    0.234884    0.703463    0.703463
    81    0.200032    0.200032    0.751894    0.751894
    82    0.621764    0.621764    0.259126    0.259126
    83    0.294416    0.294416    0.555823    0.555823
    84    0.573130    0.573130    0.292368    0.292368
    85    0.293895    0.293895    0.583368    0.583368
    86    0.565189    0.565189    0.296367    0.296367
    87    0.298944    0.298944    0.555806    0.555806
    88    0.573362    0.573362    0.296283    0.296283
    89    0.296149    0.296149    0.575993    0.575993
    90    0.557633    0.557633    0.298766    0.298766
    91    0.297432    0.297432    0.560760    0.560760
    92    0.581075    0.581075    0.295404    0.295404
    93    0.290976    0.290976    0.579101    0.579101
    94    0.545978    0.545978    0.302396    0.302396
    95    0.273887    0.273887    0.594337    0.594337
    96    0.703463    0.703463    0.234884    0.234884
    97    0.751894    0.751894    0.200032    0.200032
    98    0.259126    0.259126    0.621764    0.621764
    99    0.555823    0.555823    0.294416    0.294416
   100    0.292368    0.292368    0.573130    0.573130
   101    0.583368    0.583368    0.293895    0.293895
   102    0.296367    0.296367    0.565189    0.565189
   103    0.555806    0.555806    0.298944    0.298944
   104    0.296283    0.296283    0.573362    0.573362
   105    0.575993    0.575993    0.296149    0.296149
   106    0.298766    0.298766    0.557633    0.557633
   107    0.560760    0.560760    0.297432    0.297432
   108    0.295404    0.295404    0.581075    0.581075
   109    0.579101    0.579101    0.290976    0.290976
   110    0.302396    0.302396    0.545978    0.545978
   111    0.594337    0.594337    0.273887    0.273887
   112    0.234884    0.234884    0.703463    0.703463
   113    0.200032    0.200032    0.751894    0.751894
   114    0.621764    0.621764    0.259126    0.259126
   115    0.294416    0.294416    0.555823    0.555823
   116    0.573130    0.573130    0.292368    0.292368
   117    0.293895    0.293895    0.583368    0.583368
   118    0.565189    0.565189    0.296367    0.296367
   119    0.298944    0.298944    0.555806    0.555806
   120    0.573362    0.573362    0.296283    0.296283
   121    0.296149    0.296149    0.575993    0.575993
   122    0.557633    0.557633    0.298766    0.298766
   123    0.297432    0.297432    0.560760    0.560760
   124    0.581075    0.581075    0.295404    0.295404
   125    0.290976    0.290976    0.579101    0.579101
   126    0.545978    0.545978    0.302396    0.302396
   127    0.273887    0.273887    0.594337    0.594337
   128    0.703463    0.703463    0.234884    0.234884
it, E/N =       1301     -1.09722521
it, E/N =       1302     -1.09722521
it, E/N =       1303     -1.09722521
it, E/N =       1304     -1.09722521
it, E/N =       1305     -1.09722521
it, E/N =       1306     -1.09722521
it, E/N =       1307     -1.09722521
it, E/N =       1308     -1.09722521
it, E/N =       1309     -1.09722521
it, E/N =       1310     -1.09722521
it, E/N =       1311     -1.09722521
it, E/N =       1312     -1.09722521
it, E/N =       1313     -1.09722521
it, E/N =       1314     -1.09722521
it, E/N =       1315     -1.09722521
it, E/N =       1316     -1.09722521
it, E/N =       1317     -1.09722521
it, E/N =       1318     -1.09722521
it, E/N =       1319     -1.09722521
it, E/N =       1320     -1.09722521
it, E/N =       1321     -1.09722521
it, E/N =       1322     -1.09722521
it, E/N =       1323     -1.09722521
it, E/N =       1324     -1.09722521
it, E/N =       1325     -1.09722521
it, E/N =       1326     -1.09722521
it, E/N =       1327     -1.09722521
it, E/N =       1328     -1.09722521
it, E/N =       1329     -1.09722521
it, E/N =       1330     -1.09722521
it, E/N =       1331     -1.09722521
it, E/N =       1332     -1.09722521
it, E/N =       1333     -1.09722521
it, E/N =       1334     -1.09722521
it, E/N =       1335     -1.09722521
it, E/N =       1336     -1.09722521
it, E/N =       1337     -1.09722521
it, E/N =       1338     -1.09722521
it, E/N =       1339     -1.09722521
it, E/N =       1340     -1.09722521
it, E/N =       1341     -1.09722521
it, E/N =       1342     -1.09722521
it, E/N =       1343     -1.09722521
it, E/N =       1344     -1.09722521
it, E/N =       1345     -1.09722521
it, E/N =       1346     -1.09722521
it, E/N =       1347     -1.09722521
it, E/N =       1348     -1.09722521
it, E/N =       1349     -1.09722521
it, E/N =       1350     -1.09722521
it, E/N =       1351     -1.09722521
it, E/N =       1352     -1.09722521
it, E/N =       1353     -1.09722521
it, E/N =       1354     -1.09722521
it, E/N =       1355     -1.09722521
it, E/N =       1356     -1.09722521
it, E/N =       1357     -1.09722521
it, E/N =       1358     -1.09722521
it, E/N =       1359     -1.09722521
it, E/N =       1360     -1.09722521
it, E/N =       1361     -1.09722521
it, E/N =       1362     -1.09722521
it, E/N =       1363     -1.09722521
it, E/N =       1364     -1.09722521
it, E/N =       1365     -1.09722521
it, E/N =       1366     -1.09722521
it, E/N =       1367     -1.09722521
it, E/N =       1368     -1.09722521
it, E/N =       1369     -1.09722521
it, E/N =       1370     -1.09722521
it, E/N =       1371     -1.09722521
it, E/N =       1372     -1.09722521
it, E/N =       1373     -1.09722521
it, E/N =       1374     -1.09722521
it, E/N =       1375     -1.09722521
it, E/N =       1376     -1.09722521
it, E/N =       1377     -1.09722521
it, E/N =       1378     -1.09722521
it, E/N =       1379     -1.09722521
it, E/N =       1380     -1.09722521
it, E/N =       1381     -1.09722521
it, E/N =       1382     -1.09722521
it, E/N =       1383     -1.09722521
it, E/N =       1384     -1.09722521
it, E/N =       1385     -1.09722521
it, E/N =       1386     -1.09722521
it, E/N =       1387     -1.09722521
it, E/N =       1388     -1.09722521
it, E/N =       1389     -1.09722521
it, E/N =       1390     -1.09722521
it, E/N =       1391     -1.09722521
it, E/N =       1392     -1.09722521
it, E/N =       1393     -1.09722521
it, E/N =       1394     -1.09722521
it, E/N =       1395     -1.09722521
it, E/N =       1396     -1.09722521
it, E/N =       1397     -1.09722521
it, E/N =       1398     -1.09722521
it, E/N =       1399     -1.09722521
it, E/N =       1400     -1.09722521

 old/new densities up and dn
 iteration =    1400
     1    0.751894    0.751894    0.200032    0.200032
     2    0.259126    0.259126    0.621764    0.621764
     3    0.555823    0.555823    0.294416    0.294416
     4    0.292368    0.292368    0.573130    0.573130
     5    0.583368    0.583368    0.293895    0.293895
     6    0.296367    0.296367    0.565189    0.565189
     7    0.555806    0.555806    0.298944    0.298944
     8    0.296283    0.296283    0.573362    0.573362
     9    0.575993    0.575993    0.296149    0.296149
    10    0.298766    0.298766    0.557633    0.557633
